Format Version,1.23,Take Name,Take 2024-07-20 04.46.47 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-07-20 04.46.47.707 PM,Capture Start Frame,28745746,Total Frames in Take,6857,Total Exported Frames,6857,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
938,7.817000,,,,-291.940002,-802.831116,-287.408600,-340.292389,-367.581604,-166.133484,,,,-316.878510,-316.642456,-246.761948,-303.869995,-393.838501,-347.973663,-286.105316,-652.372192,-453.476196,-302.150848,-304.718262,-468.167267,-315.173859,-479.735992,-502.451599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,7.825000,,,,-292.023071,-802.990845,-287.599487,-340.375122,-367.542236,-166.228149,,,,-316.952087,-316.702637,-246.935654,-303.977051,-393.941223,-348.076416,-286.184509,-652.477905,-453.615967,-302.330414,-304.911957,-468.268341,-315.243591,-479.807617,-502.542023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,7.833000,,,,-292.098267,-803.048767,-287.766022,-340.486938,-367.477325,-166.320831,,,,-316.995605,-316.730469,-247.073517,-303.980804,-394.083771,-348.204102,-286.256409,-652.615784,-453.736420,-302.354492,-305.004913,-468.326874,-315.334625,-479.921295,-502.714813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,7.842000,,,,-292.185699,-802.959106,-287.891388,-340.674286,-367.134827,-166.423401,,,,-317.025177,-316.730713,-247.393936,-303.945953,-394.297638,-348.343964,-286.334351,-652.750549,-453.888123,-302.207001,-304.995331,-468.328064,-315.355103,-480.035065,-502.763702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,7.850000,,,,-292.286591,-802.857605,-288.045319,-340.696564,-366.657593,-166.736801,,,,-317.001740,-316.778442,-248.093979,-303.937866,-394.685608,-348.727020,-286.401459,-652.879089,-454.019379,-302.216797,-305.080750,-468.403564,-315.403198,-480.148712,-502.865906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,7.858000,,,,-292.371368,-802.865906,-288.051849,-340.637970,-366.259125,-167.065994,,,,-316.938232,-316.730377,-248.660614,-304.081451,-395.017975,-349.006073,-286.449219,-652.982910,-454.144928,-302.266724,-305.187134,-468.522064,-315.466248,-480.243958,-502.976074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,7.867000,,,,-292.508759,-802.864746,-288.080353,-340.560577,-365.740021,-167.299911,,,,-316.909149,-316.613831,-249.156357,-304.050720,-395.309479,-349.195862,-286.528595,-653.177002,-454.305328,-302.286224,-305.314484,-468.645691,-315.519592,-480.368683,-503.100342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,7.875000,,,,-292.620758,-802.779846,-288.072327,-340.814758,-364.658752,-167.483398,,,,-317.022217,-316.403076,-249.807953,-303.930603,-395.601196,-349.407898,-286.657623,-653.226746,-454.434570,-302.285126,-305.436859,-468.794464,-315.584045,-480.473022,-503.362946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,7.883000,,,,-292.684540,-802.655884,-288.030823,-340.786621,-363.725037,-167.887787,,,,-317.120911,-316.213379,-250.547821,-303.970825,-395.954163,-349.830078,-286.684296,-653.419617,-454.559692,-302.330963,-305.578094,-469.001617,-315.626495,-480.568268,-503.500885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,7.892000,,,,-292.809509,-802.516785,-287.983185,-340.936798,-363.083435,-168.302567,,,,-317.074219,-315.978333,-251.243683,-304.162750,-396.207550,-350.123901,-286.726074,-653.539185,-454.643616,-302.381165,-305.719299,-469.194794,-315.660919,-480.672394,-503.632721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,7.900000,,,,-292.934784,-802.318848,-287.929352,-341.110107,-361.731384,-168.695206,,,,-317.120300,-315.678986,-252.027924,-304.154663,-396.510010,-350.385834,-286.761475,-653.664368,-454.766632,-302.446350,-305.847656,-469.317352,-315.712616,-480.770477,-503.739594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,7.908000,,,,-293.020264,-801.995544,-287.932648,-341.214478,-360.286041,-169.039185,,,,-317.311615,-315.282410,-252.982529,-304.096924,-396.906830,-350.796936,-286.777130,-653.711060,-454.849030,-302.475800,-305.922668,-469.445282,-315.741577,-480.866638,-503.875031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,7.917000,,,,-293.031769,-801.686584,-287.801300,-341.520599,-359.028809,-169.547729,,,,-317.465546,-314.742645,-253.863693,-304.300110,-397.112030,-351.115692,-286.785065,-653.753784,-454.920197,-302.563995,-305.987366,-469.625519,-315.762543,-480.974030,-503.998688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,7.925000,,,,-293.155334,-801.277710,-287.552185,-341.542816,-357.854919,-170.047119,,,,-317.442413,-314.353119,-254.760651,-304.469574,-397.360138,-351.377075,-286.783478,-653.814880,-455.032928,-302.637695,-306.068634,-469.731110,-315.780396,-481.054932,-504.101562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,7.933000,,,,-293.183929,-800.931824,-287.430908,-342.038544,-356.040375,-170.400894,,,,-317.723450,-313.869232,-255.629547,-304.521179,-397.668793,-351.516144,-286.778259,-653.893860,-455.199036,-302.661865,-306.127228,-469.783539,-315.815857,-481.111847,-504.198029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,7.942000,,,,-293.174316,-800.515869,-287.275299,-342.313324,-354.212097,-170.820770,,,,-318.043152,-313.246582,-256.638794,-304.417725,-398.011444,-351.918915,-286.759430,-653.924316,-455.298492,-302.745209,-306.137787,-469.872498,-315.835266,-481.168732,-504.299530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,7.950000,,,,-293.176300,-800.134155,-287.044769,-342.560699,-352.677032,-171.433884,,,,-318.052368,-312.780304,-257.642761,-304.775909,-398.256775,-352.180084,-286.753204,-653.979309,-455.371246,-302.843231,-306.174591,-469.978394,-315.822693,-481.233643,-504.405212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,7.958000,,,,-293.287079,-799.730591,-286.776855,-342.859772,-351.115540,-172.033127,,,,-318.208038,-312.185028,-258.662720,-304.923462,-398.580627,-352.434418,-286.725830,-654.027954,-455.480591,-302.899139,-306.210785,-470.000916,-315.808289,-481.286346,-504.474457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,7.967000,,,,-293.383911,-799.206726,-286.506104,-343.208588,-349.026550,-172.693161,,,,-318.464905,-311.401642,-259.917145,-304.822601,-398.923279,-352.779510,-286.718201,-654.057190,-455.595032,-302.910980,-306.226501,-470.034149,-315.830872,-481.308624,-504.550385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,7.975000,,,,-293.641663,-798.530762,-285.936340,-344.036285,-347.191223,-173.266022,,,,-318.705933,-310.758057,-261.129303,-304.922180,-399.159760,-353.114441,-286.716034,-654.066772,-455.662506,-303.187042,-306.408295,-470.320526,-315.838287,-481.336151,-504.650482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,7.983000,,,,-293.790375,-798.002014,-285.518402,-344.393555,-345.610535,-174.119461,,,,-318.761078,-310.154297,-262.348114,-305.207947,-399.380249,-353.327271,-286.694397,-654.065247,-455.697052,-303.248138,-306.447632,-470.469208,-315.813904,-481.363831,-504.727356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,7.992000,,,,-293.962891,-797.485046,-285.190613,-344.864227,-343.817413,-174.965439,,,,-319.025391,-309.358124,-263.563293,-305.205200,-399.688629,-353.687500,-286.683990,-654.065979,-455.813782,-303.250549,-306.473755,-470.571198,-315.827423,-481.452301,-504.925385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,8.000000,,,,-294.025909,-796.784668,-284.821320,-345.123993,-341.724060,-175.742554,,,,-319.139771,-308.713806,-265.039429,-305.061340,-399.984528,-354.107880,-286.696594,-654.048462,-455.875702,-303.294769,-306.383484,-470.678284,-315.854858,-481.459930,-505.022888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,8.008000,,,,-294.071808,-796.163879,-284.473175,-345.560913,-339.997742,-176.301041,,,,-319.285065,-307.935425,-266.427307,-305.169403,-400.282257,-354.616852,-286.722656,-654.032104,-455.905243,-303.330200,-306.342010,-470.937347,-315.863953,-481.495483,-505.166840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,8.017000,,,,-294.185242,-795.525818,-284.006653,-346.044952,-338.467072,-176.997818,,,,-319.199860,-307.404449,-267.731995,-305.363312,-400.633972,-355.070435,-286.708069,-654.054443,-455.989105,-303.256256,-306.260895,-471.061707,-315.867462,-481.516541,-505.284851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,8.025000,,,,-294.290344,-794.806396,-283.550446,-345.587189,-335.410400,-178.507782,,,,-319.202362,-306.762878,-269.235748,-305.350525,-400.940582,-355.381256,-286.752258,-654.064941,-456.106110,-303.386169,-306.315430,-471.189972,-315.902679,-481.501709,-505.425751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,8.033000,,,,-294.357666,-793.964600,-283.080902,-345.528778,-332.856262,-179.775070,,,,-319.435364,-306.029816,-270.735474,-305.193787,-401.296631,-355.905457,-286.809509,-654.073364,-456.238342,-303.425812,-306.313843,-471.415283,-315.956818,-481.494202,-505.589294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,8.042000,,,,-294.474792,-793.147888,-282.503204,-345.501251,-330.842987,-181.007477,,,,-319.228424,-305.335999,-272.279236,-305.327179,-401.588715,-356.334625,-286.863342,-654.077393,-456.299713,-303.455780,-306.315735,-471.650238,-315.974731,-481.519104,-505.747803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,8.050000,,,,-294.619965,-792.268677,-281.890961,-345.529541,-328.866425,-182.225723,,,,-319.174835,-304.764923,-273.770935,-305.474548,-401.946838,-356.764282,-286.915100,-654.137268,-456.447235,-303.485809,-306.398468,-471.822998,-316.002472,-481.573578,-505.880585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,8.058000,,,,-294.795349,-791.372925,-281.405029,-345.595947,-326.715546,-183.446869,,,,-319.201965,-304.192413,-275.368988,-305.406555,-402.380066,-357.146301,-286.972534,-654.201477,-456.636475,-303.490509,-306.449066,-471.922699,-316.066772,-481.630035,-506.003906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,8.067000,,,,-294.943329,-790.380554,-280.724304,-345.636230,-324.781403,-184.807632,,,,-319.227997,-303.408478,-276.938538,-305.326172,-402.661072,-357.555756,-287.053253,-654.246155,-456.765686,-303.511932,-306.481079,-472.116272,-316.116028,-481.676697,-506.139282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,8.075000,,,,-295.128540,-789.455811,-280.067047,-345.579102,-323.002197,-186.184647,,,,-319.082489,-302.917542,-278.505249,-305.410767,-403.045074,-358.000916,-287.133148,-654.356384,-456.885284,-303.594299,-306.641602,-472.365692,-316.145966,-481.760773,-506.268799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,8.083000,,,,-295.432129,-788.342957,-279.426270,-345.492767,-321.299286,-187.578674,,,,-318.970856,-302.423157,-280.085114,-305.449554,-403.609283,-358.370819,-287.235474,-654.484070,-457.059723,-303.589539,-306.761475,-472.425812,-316.200989,-481.858246,-506.370361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,8.092000,,,,-295.654877,-787.204163,-278.766479,-345.453247,-319.881683,-188.939072,,,,-318.888672,-302.082825,-281.765228,-305.328827,-404.114471,-358.795807,-287.338867,-654.586060,-457.283722,-303.583160,-306.847595,-472.554626,-316.307953,-482.035522,-506.658508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,8.100000,,,,-295.815094,-786.049866,-278.244934,-345.285004,-318.384216,-190.416656,,,,-318.689850,-301.601624,-283.274078,-305.157715,-404.549957,-359.335999,-287.420166,-654.639038,-457.371918,-303.601257,-306.889801,-472.746979,-316.363373,-482.099976,-506.798981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,8.108000,,,,-296.060974,-784.771912,-277.596832,-345.058777,-317.309753,-191.887085,,,,-318.645844,-301.373779,-284.740845,-305.216858,-405.075500,-359.930298,-287.475189,-654.746826,-457.465881,-303.592682,-306.977081,-472.918335,-316.456390,-482.189636,-506.926422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,8.117000,,,,-296.243652,-783.618896,-277.080231,-344.883881,-316.221497,-193.316254,,,,-318.467377,-301.320343,-286.254395,-305.242126,-405.669037,-360.487152,-287.556335,-654.860596,-457.612152,-303.575348,-307.090302,-473.045563,-316.515869,-482.280060,-507.044800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,8.125000,,,,-296.388947,-782.313477,-276.650513,-344.742371,-315.605042,-194.783478,,,,-318.405579,-301.402985,-287.785889,-305.117035,-406.296204,-361.141052,-287.689636,-654.839661,-457.701843,-303.595520,-307.127716,-473.241364,-316.584229,-482.359436,-507.175629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,8.133000,,,,-296.503326,-781.066223,-276.090179,-344.764069,-315.341919,-196.029236,,,,-318.457611,-301.610016,-289.115936,-305.070099,-407.009583,-361.930389,-287.698853,-654.956665,-457.808319,-303.596954,-307.182434,-473.520355,-316.654755,-482.396454,-507.345215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,8.142000,,,,-296.672394,-779.459717,-275.400787,-344.740356,-315.282990,-197.367493,,,,-318.231934,-302.135559,-290.511475,-305.161957,-407.854553,-362.742737,-287.767273,-655.087402,-457.830933,-303.656891,-307.288666,-473.653229,-316.698334,-482.462860,-507.437164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,8.150000,,,,-296.829376,-777.801880,-274.746155,-344.734009,-315.500153,-198.673401,,,,-318.244415,-302.772003,-291.834106,-305.397766,-408.774689,-363.547791,-287.804504,-655.123535,-457.957336,-303.596954,-307.303772,-473.831390,-316.736755,-482.529388,-507.519470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,8.158000,,,,-296.921448,-776.053467,-274.009094,-344.654144,-316.007019,-199.842804,,,,-318.281921,-303.491577,-293.046417,-305.312469,-409.719849,-364.545898,-287.857239,-655.182312,-457.991730,-303.631897,-307.349854,-474.061768,-316.754272,-482.605438,-507.637268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,8.167000,,,,-297.035736,-774.623474,-273.597198,-344.585846,-316.938477,-200.889633,,,,-318.196655,-304.311462,-293.991516,-305.352966,-410.680176,-365.548126,-287.816895,-655.198181,-458.013763,-303.650635,-307.394958,-474.244385,-316.763641,-482.671967,-507.730469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,8.175000,,,,-297.137421,-772.823853,-272.784973,-344.741058,-318.006714,-201.806244,,,,-318.095825,-305.503204,-294.964691,-305.066681,-411.346619,-366.716522,-287.806122,-655.271851,-458.104645,-303.604614,-307.454376,-474.264771,-316.769806,-482.717468,-507.763214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,8.183000,,,,-297.154236,-771.242554,-272.521942,-344.630585,-319.094299,-202.747543,,,,-318.034943,-306.597748,-295.877075,-304.945618,-412.501251,-367.728577,-287.787292,-655.334778,-458.194763,-303.566528,-307.531921,-474.244873,-316.760864,-482.755676,-507.781342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,8.192000,,,,-297.128662,-769.567139,-271.520691,-344.644287,-320.624237,-203.531281,,,,-318.008240,-307.853546,-296.684906,-304.946655,-413.629333,-368.830811,-287.758636,-655.378845,-458.244019,-303.554199,-307.589264,-474.331512,-316.739838,-482.883850,-507.895935,-326.337341,-804.889221,-183.883240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,8.200000,,,,-297.243591,-767.911987,-270.804352,-344.616150,-321.989716,-204.194351,,,,-317.923340,-309.220642,-297.223602,-304.889374,-414.565948,-369.796661,-287.705688,-655.444153,-458.288177,-303.567169,-307.629791,-474.328278,-316.707184,-482.946991,-507.906982,-326.160278,-803.548584,-183.210526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,8.208000,,,,-297.355591,-766.304626,-270.221680,-344.674744,-323.578613,-204.687546,,,,-318.024261,-310.620392,-297.780975,-304.760895,-415.655762,-370.776459,-287.681274,-655.520020,-458.373962,-303.502655,-307.664612,-474.224152,-316.694427,-483.007111,-507.902191,-326.389557,-801.653564,-182.699524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,8.217000,,,,-297.353241,-764.690491,-269.807159,-344.617981,-325.337738,-205.256363,,,,-317.940735,-312.032806,-298.166992,-304.746765,-416.712982,-371.817932,-287.640656,-655.559204,-458.407745,-303.492859,-307.698914,-474.250061,-316.663513,-483.045624,-507.911987,-326.470367,-799.592163,-182.163559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,8.225000,,,,-297.360687,-762.929382,-269.218201,-344.737305,-327.303070,-205.462372,,,,-317.989777,-313.557648,-298.487427,-304.609650,-417.649017,-372.912506,-287.599304,-655.569763,-458.373993,-303.478333,-307.702972,-474.358124,-316.632263,-483.082367,-507.948029,-326.491943,-797.503418,-181.421585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,8.233000,,,,-297.427460,-761.387512,-268.728760,-344.777893,-329.042725,-205.855133,,,,-317.612213,-315.112732,-298.803040,-304.525970,-418.528687,-373.924835,-287.533356,-655.601929,-458.387604,-303.460938,-307.710449,-474.417877,-316.603180,-483.109131,-507.953217,-326.591827,-795.493713,-180.872345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,8.242000,,,,-297.410187,-759.960205,-268.340332,-344.627319,-331.020508,-206.157104,,,,-317.565033,-316.542297,-298.998840,-304.482056,-419.488403,-375.016541,-287.484314,-655.636047,-458.425323,-303.429474,-307.700226,-474.404999,-316.574158,-483.114563,-507.957581,-326.658905,-793.428101,-180.224747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,8.250000,,,,-297.352875,-758.447021,-268.043793,-344.769409,-333.249115,-206.500137,,,,-317.730652,-318.020142,-299.107910,-304.351440,-420.372070,-376.077271,-287.419464,-655.600769,-458.385132,-303.409760,-307.663544,-474.478821,-316.518127,-483.125610,-507.971527,-326.571198,-791.497559,-179.688156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
