Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
5481,45.675000,-287.761505,-692.804382,-323.144714,-308.013367,-348.861176,-255.236832,-286.577179,-819.133362,-344.306091,-297.869141,-396.446014,-374.577271,-283.496277,-648.799072,-462.989899,-298.063660,-301.846161,-490.437012,-329.623016,-421.332947,-192.888901,-313.241760,-853.680603,-256.187927,-312.309937,-477.920258,-518.166870,,,,,,,,,,,,
5482,45.683000,-289.211731,-696.533752,-324.553314,-309.999390,-349.744720,-254.838257,-288.094635,-821.927979,-351.247314,-299.333771,-396.897675,-374.324615,-284.705597,-648.616699,-463.109253,-299.235168,-301.588654,-489.512543,-331.856415,-422.482605,-192.805084,-314.923706,-861.848999,-265.250275,-313.380920,-477.589294,-517.869873,,,,,,,,,,,,
5483,45.692000,-290.687744,-700.031189,-325.643402,-312.315582,-350.812195,-254.487396,-289.255127,-824.275757,-357.730682,-301.137329,-397.441223,-374.006866,-285.887695,-648.491394,-462.904938,-300.566132,-301.442444,-488.623901,-334.396423,-423.720581,-192.799377,-315.580200,-869.630920,-274.865021,-314.408630,-477.282227,-517.387085,,,,,,,,,,,,
5484,45.700000,-292.169373,-703.065002,-326.436462,-314.635406,-351.997772,-254.106995,-290.007080,-825.931396,-363.754974,-302.919159,-397.971405,-373.851898,-286.955017,-648.137329,-462.339233,-302.040222,-301.185333,-487.755646,-336.875824,-425.090363,-192.798416,-316.436005,-876.496155,-283.829681,-315.421783,-476.966797,-516.838013,,,,,,,,,,,,
5485,45.708000,-293.520294,-705.992859,-326.970154,-317.004181,-353.178528,-253.889023,-290.859283,-827.127075,-369.064423,-304.797668,-398.430145,-373.709045,-287.879456,-647.709961,-461.495605,-303.460541,-300.695496,-486.909943,-339.601135,-426.493713,-192.878540,-317.365295,-882.731506,-292.338928,-316.392792,-476.561615,-516.081909,,,,,,,,,,,,
5486,45.717000,-294.617615,-708.504150,-327.317047,-319.998688,-354.061371,-253.679932,-291.540009,-827.939941,-374.144226,-306.468964,-398.984833,-373.857544,-288.632111,-647.262939,-460.514862,-304.998047,-300.306061,-486.185547,-342.276764,-427.703125,-192.948563,-317.444366,-888.168213,-301.444458,-317.343628,-476.297638,-515.279419,,,,,,,,,,,,
5487,45.725000,-295.361633,-710.850464,-327.495697,-322.616730,-355.075195,-253.728958,-291.966827,-828.389526,-378.978088,-308.321350,-399.412323,-373.953430,-289.227173,-646.830688,-459.370270,-306.412445,-299.780670,-485.447357,-344.806458,-428.769043,-193.087555,-317.623016,-892.777832,-309.848389,-318.196991,-475.970551,-514.408691,,,,,,,,,,,,
5488,45.733000,-296.115204,-712.763000,-327.404175,-325.149353,-356.031219,-253.858246,-292.148132,-828.474304,-383.126923,-310.194031,-399.961365,-374.142395,-289.794495,-646.366638,-458.080048,-307.796326,-299.499664,-484.827942,-347.596649,-429.858490,-193.351227,-317.751251,-896.631775,-317.519714,-319.048431,-475.631927,-513.480957,,,,,,,,,,,,
5489,45.742000,-296.646271,-714.144653,-327.313843,-327.630981,-356.949768,-254.004593,-292.085114,-828.224731,-386.648834,-311.787292,-400.621094,-374.238312,-290.412018,-646.004578,-456.715179,-309.139069,-299.158966,-484.162384,-350.487488,-430.723999,-193.624802,-317.094238,-899.937256,-324.984283,-319.681702,-475.657013,-512.592529,,,,,,,,,,,,
5490,45.750000,-297.511383,-715.666077,-326.429901,-329.754425,-357.825500,-254.111526,-291.867737,-827.663391,-389.277771,-313.162384,-401.440643,-374.292999,-290.984619,-645.817688,-455.314606,-310.318024,-299.118317,-483.475769,-352.697479,-431.569519,-193.701645,-316.552917,-902.579895,-331.344849,-320.506287,-475.469299,-511.537018,,,,,,,,,,,,
5491,45.758000,-298.126770,-716.713135,-325.685089,-331.430695,-358.533264,-254.345535,-292.014221,-826.841675,-391.214844,-314.266052,-402.466888,-374.424438,-291.563599,-645.811890,-453.929688,-311.264648,-299.147186,-482.673370,-354.513489,-432.187836,-193.826935,-316.217346,-904.560547,-336.606567,-321.150665,-475.592499,-510.469727,,,,,,,,,,,,
5492,45.767000,-298.715607,-717.589478,-324.909607,-332.676178,-359.449280,-254.306641,-291.828552,-826.326355,-392.551849,-315.381836,-403.510437,-374.311737,-292.050049,-645.956482,-452.695099,-312.112122,-299.203735,-481.687225,-355.765930,-433.149170,-193.895889,-315.690338,-906.015503,-340.858490,-321.652588,-475.768829,-509.461273,,,,,,,,,,,,
5493,45.775000,-299.252350,-718.242737,-324.020172,-333.490631,-360.338196,-254.225998,-291.877014,-826.007446,-393.559509,-315.958740,-404.582031,-374.035797,-292.459351,-646.204285,-451.539764,-312.754700,-299.454468,-480.676361,-356.726624,-433.884796,-193.688416,-315.752594,-907.226746,-343.927368,-322.138733,-476.059875,-508.385712,,,,,,,,,,,,
5494,45.783000,-299.580048,-718.737183,-323.167145,-333.938293,-361.334656,-254.042175,-292.307281,-825.855225,-393.852295,-316.269348,-405.820099,-373.677185,-292.782227,-646.705627,-450.709473,-313.093414,-299.947357,-479.547760,-357.243011,-434.757782,-193.384232,-316.204742,-907.930664,-345.694855,-322.478607,-476.398407,-507.364258,,,,,,,,,,,,
5495,45.792000,-299.881989,-719.031067,-322.306458,-333.937408,-362.458405,-253.784058,-293.022858,-825.980103,-393.538086,-316.377686,-407.238373,-373.314423,-293.033508,-647.243469,-449.977844,-313.272430,-300.466919,-478.230042,-357.255615,-435.797638,-193.048004,-316.887726,-908.446045,-345.886810,-322.769379,-476.957642,-506.316193,,,,,,,,,,,,
5496,45.800000,-300.146118,-719.199036,-321.506073,-333.589050,-363.677094,-253.317886,-293.325745,-826.384827,-392.747467,-316.437286,-408.655640,-372.699554,-293.266449,-647.906555,-449.374390,-313.284943,-301.012177,-476.948730,-356.959290,-436.983459,-192.571152,-317.670532,-908.737488,-344.949890,-322.937286,-477.458130,-505.362274,,,,,,,,,,,,
5497,45.808000,-300.385010,-719.098145,-320.491974,-333.006531,-365.136932,-252.697525,-293.831635,-826.864441,-391.127411,-315.815063,-410.037811,-372.147888,-293.535431,-648.716797,-448.947144,-313.086670,-301.615509,-475.455231,-356.272736,-438.432129,-191.919647,-318.569946,-908.730957,-342.652466,-322.985504,-478.040802,-504.406586,,,,,,,,,,,,
5498,45.817000,-300.486816,-718.672363,-319.410950,-332.047089,-366.683746,-251.800720,-295.152008,-826.918335,-388.554565,-315.076385,-411.495850,-371.563660,-293.642975,-649.508484,-448.560333,-312.656708,-302.341614,-473.949829,-355.120270,-440.078217,-191.226929,-319.202606,-908.498108,-339.462860,-322.962311,-478.664337,-503.417969,,,,,,,,,,,,
5499,45.825000,-300.438049,-717.869385,-318.230225,-330.699280,-368.551575,-250.923462,-295.598145,-826.990906,-385.522461,-314.384521,-413.086395,-370.841827,-293.748108,-650.348328,-448.210388,-312.145386,-302.974426,-472.368042,-353.812469,-442.083832,-190.391663,-319.788666,-907.840942,-335.473328,-322.918793,-479.100311,-502.330658,,,,,,,,,,,,
5500,45.833000,-300.450897,-716.701233,-316.879608,-328.950775,-370.448730,-250.090179,-295.896545,-826.956604,-382.611206,-313.390045,-414.454742,-370.219147,-293.824860,-651.083069,-447.808533,-311.370392,-303.563568,-470.914490,-351.852509,-444.210114,-189.739777,-320.263733,-906.755493,-330.896851,-322.695679,-479.583679,-501.389496,,,,,,,,,,,,
5501,45.842000,-300.314148,-715.159058,-315.394196,-327.357788,-372.392609,-249.176361,-295.753998,-826.888428,-379.501648,-312.303253,-415.645538,-369.620728,-293.719299,-651.566711,-447.378204,-310.480438,-303.969482,-469.376923,-350.233307,-446.309937,-189.096069,-320.642700,-905.389282,-325.620056,-322.322235,-480.119843,-500.376099,,,,,,,,,,,,
5502,45.850000,-299.746277,-713.295776,-314.212158,-325.567261,-374.373322,-248.483795,-296.002594,-826.459106,-375.675629,-311.263031,-416.726013,-369.178558,-293.456573,-651.939819,-446.895660,-309.589386,-304.176910,-467.979645,-348.545990,-448.420410,-188.562576,-321.111694,-903.323547,-319.743713,-321.980103,-480.145111,-499.311188,,,,,,,,,,,,
5503,45.858000,-299.227661,-711.462646,-312.533661,-323.782898,-376.261353,-247.731873,-296.026184,-825.687195,-371.223663,-310.107483,-417.661469,-368.891724,-293.093933,-652.023621,-446.302673,-308.668762,-304.220215,-466.683167,-346.692352,-450.528198,-188.063843,-321.301178,-900.896729,-313.510254,-321.500458,-480.096802,-498.205933,,,,,,,,,,,,
5504,45.867000,-298.407074,-709.344604,-310.729340,-321.846863,-378.118042,-247.087112,-295.765350,-824.754089,-367.006531,-308.809113,-418.363708,-368.711121,-292.664551,-651.894470,-445.496002,-307.702789,-303.992828,-465.416870,-344.647034,-452.454803,-187.593643,-320.872467,-898.306824,-306.938568,-320.983063,-479.821625,-497.151520,,,,,,,,,,,,
5505,45.875000,-297.479553,-706.779175,-308.830414,-319.912231,-379.680542,-246.360489,-295.329041,-823.426697,-362.488342,-307.317139,-418.676392,-368.612976,-292.032532,-651.555054,-444.482605,-306.613770,-303.514587,-464.182343,-342.552185,-454.100342,-186.917252,-320.534668,-895.001099,-300.312622,-320.246063,-479.363220,-495.904785,,,,,,,,,,,,
5506,45.883000,-296.555145,-703.897888,-306.715118,-317.979919,-380.966217,-245.426086,-294.605042,-821.665466,-357.738098,-306.058563,-418.798462,-368.134399,-291.317444,-650.879028,-443.218170,-305.496765,-302.874603,-463.009399,-340.482574,-455.538055,-186.081955,-319.976990,-891.361938,-293.356628,-319.535583,-478.781952,-494.675293,,,,,,,,,,,,
5507,45.892000,-295.464600,-700.616150,-304.397461,-315.989929,-381.763184,-244.235016,-293.714722,-819.612000,-352.790527,-304.662537,-418.221375,-367.535400,-290.556274,-650.080139,-441.928650,-304.383728,-302.064850,-461.893005,-338.287659,-456.627106,-185.066727,-319.100616,-887.244934,-286.315826,-318.636902,-478.032227,-493.307587,,,,,,,,,,,,
5508,45.900000,-294.144257,-697.213501,-302.132019,-314.071533,-382.147430,-242.639923,-292.609436,-817.245422,-347.723541,-303.309967,-417.259796,-366.239716,-289.629883,-649.078247,-440.520599,-303.244385,-301.065125,-460.650513,-336.282806,-456.952515,-183.643356,-317.786133,-882.838196,-279.253571,-317.815613,-477.105713,-491.856110,,,,,,,,,,,,
5509,45.908000,-292.667419,-693.801331,-299.938873,-312.267151,-381.674835,-240.865326,-291.425842,-814.800171,-342.568451,-301.847168,-416.027985,-364.708984,-288.672760,-647.953247,-439.124054,-302.039581,-299.838501,-459.165741,-334.464478,-456.447083,-181.750366,-316.572845,-877.947693,-271.864838,-316.864258,-475.857452,-490.382324,,,,,,,,,,,,
5510,45.917000,-291.288300,-690.131104,-297.668060,-310.613770,-380.578064,-239.043823,-290.388947,-812.230042,-337.268463,-300.494537,-414.653961,-362.975037,-287.505249,-646.500549,-437.603668,-300.855713,-298.464813,-457.495026,-332.690063,-455.183289,-179.733231,-315.173492,-872.869934,-264.312714,-315.767548,-474.543793,-488.794861,,,,,,,,,,,,
5511,45.925000,-289.973175,-686.404907,-295.325562,-309.089142,-378.777985,-237.156616,-289.006042,-809.399841,-331.789490,-299.245483,-413.045685,-360.983307,-286.310547,-644.943298,-435.886627,-299.676544,-296.869171,-455.554138,-331.069092,-453.433136,-177.820328,-313.789978,-867.279236,-256.661285,-314.626953,-472.947937,-486.984100,,,,,,,,,,,,
5512,45.933000,-288.568665,-682.497314,-292.856293,-307.709381,-376.468658,-235.018738,-287.649323,-806.259216,-326.124054,-297.926453,-411.120758,-358.747681,-284.983948,-643.150696,-433.966217,-298.537384,-295.092560,-453.427673,-329.519775,-451.036255,-175.438843,-312.411407,-861.552246,-249.104721,-313.474365,-471.008026,-484.911163,,,,,,,,,,,,
5513,45.942000,-287.207520,-678.463501,-290.144226,-306.293488,-374.130554,-232.744385,-285.866547,-803.223328,-320.802643,-296.578827,-409.126160,-356.418945,-283.567841,-641.123718,-431.830353,-297.465729,-293.104675,-451.146240,-328.027588,-448.520233,-172.914566,-310.935150,-855.655701,-241.759430,-312.311584,-468.945129,-482.663513,,,,,,,,,,,,
5514,45.950000,-285.861786,-674.368164,-287.350555,-305.232330,-371.438965,-230.095291,-284.337585,-799.679688,-315.216034,-295.317780,-406.656769,-353.844543,-282.062042,-638.851746,-429.483368,-296.504364,-290.783691,-448.727478,-326.682404,-445.849487,-170.289291,-309.483734,-849.618896,-234.350525,-311.045197,-466.805145,-480.323975,,,,,,,,,,,,
5515,45.958000,-284.502655,-670.243530,-284.455109,-304.115295,-368.679382,-227.429535,-282.856323,-796.048157,-309.377930,-294.400238,-403.991486,-350.998169,-280.512238,-636.326965,-426.881195,-295.568115,-288.327911,-446.222992,-325.627350,-443.019470,-167.502487,-307.895660,-843.460510,-227.314606,-309.778015,-464.456543,-477.755524,,,,,,,,,,,,
5516,45.967000,-283.141571,-666.001648,-281.233063,-303.466339,-365.679291,-224.617950,-281.043457,-792.213379,-303.758972,-293.318512,-401.224854,-348.193726,-279.014343,-633.557556,-424.091583,-294.755798,-285.707336,-443.676392,-324.735901,-440.062958,-164.702545,-306.517578,-837.406128,-220.381531,-308.495361,-461.730347,-475.147369,,,,,,,,,,,,
5517,45.975000,-281.658844,-661.553711,-277.994446,-302.888733,-362.504425,-221.819382,-279.225830,-788.209473,-298.243195,-292.648132,-398.126831,-345.147308,-277.356842,-630.697388,-421.207428,-294.048157,-282.803375,-440.979584,-324.168304,-436.910980,-161.851151,-304.790802,-831.276672,-213.841614,-307.197052,-458.937744,-472.427826,,,,,,,,,,,,
5518,45.983000,-280.193176,-657.051331,-274.749634,-302.631165,-359.143829,-218.936234,-277.328735,-783.973938,-292.860291,-291.800507,-394.921173,-342.265533,-275.521362,-627.687683,-418.186523,-293.470154,-279.851959,-438.321320,-323.857727,-433.538666,-158.913818,-302.998230,-825.328430,-207.646408,-305.927307,-456.125641,-469.669342,,,,,,,,,,,,
5519,45.992000,-278.756836,-652.324158,-271.341309,-302.500244,-355.626404,-216.167099,-275.370667,-779.467102,-287.624115,-291.087341,-391.657959,-339.412811,-273.850342,-624.555237,-415.098236,-292.886322,-276.837585,-435.662537,-323.660492,-430.003204,-155.961548,-301.136810,-819.303284,-201.798447,-304.803772,-453.030914,-466.659332,,,,,,,,,,,,
5520,46.000000,-277.346161,-647.519653,-267.936829,-302.611664,-352.089996,-213.212234,-273.374878,-774.866638,-282.561829,-290.666351,-388.326752,-336.363159,-272.224548,-621.211121,-412.027527,-292.439209,-273.649292,-432.902893,-323.274353,-426.429108,-152.979935,-299.236633,-813.399475,-196.160416,-303.538361,-450.018768,-463.889923,,,,,,,,,,,,
5521,46.008000,-276.013763,-642.763123,-264.564484,-302.718811,-348.383026,-210.232330,-271.316437,-770.287903,-277.531494,-290.112854,-385.010651,-333.353210,-270.619781,-617.979431,-408.846222,-292.079498,-270.479065,-430.110352,-322.786133,-422.947662,-150.035645,-297.384705,-807.515808,-190.538666,-302.456787,-446.787018,-460.941284,,,,,,,,,,,,
5522,46.017000,-274.681885,-638.108521,-261.254059,-302.965851,-344.576172,-207.252563,-269.434753,-765.701782,-272.579010,-289.903503,-381.606537,-330.076324,-269.084503,-614.702820,-405.720337,-291.773346,-267.321564,-427.182343,-323.635101,-419.006927,-146.858765,-295.467651,-801.770081,-185.129089,-301.403015,-443.725189,-457.962860,,,,,,,,,,,,
5523,46.025000,-273.476410,-633.541443,-258.023376,-303.007507,-340.932190,-204.248642,-267.708893,-761.194519,-267.689911,-289.540619,-378.246002,-326.924774,-267.677979,-611.411682,-402.743774,-291.481842,-264.175995,-424.203796,-323.755066,-415.201172,-143.687973,-293.841675,-795.883240,-179.800766,-300.465912,-440.604126,-455.054596,,,,,,,,,,,,
5524,46.033000,-272.509888,-629.055359,-254.901886,-303.135101,-337.217407,-201.164597,-266.152985,-756.829163,-262.973663,-289.238800,-375.009399,-323.662567,-266.374146,-608.301758,-399.805389,-291.233307,-261.023224,-421.215759,-323.821381,-411.514343,-140.529633,-292.481049,-790.193970,-174.590683,-299.674225,-437.410492,-452.052185,,,,,,,,,,,,
5525,46.042000,-271.517303,-624.753418,-251.890991,-303.418549,-333.627136,-197.985840,-264.912537,-752.619080,-258.354095,-288.996643,-371.773438,-320.322021,-265.192780,-605.106262,-396.967621,-290.938538,-258.023254,-418.145966,-323.889893,-407.954803,-137.474594,-291.567596,-784.426819,-169.302841,-298.851929,-434.331757,-449.141022,,,,,,,,,,,,
5526,46.050000,-270.628784,-620.551758,-249.086731,-303.440887,-330.065399,-194.800385,-263.959717,-748.542358,-253.804947,-288.714813,-368.675598,-316.944885,-264.160217,-602.168945,-394.255035,-290.645721,-255.096054,-414.970093,-323.886261,-404.443359,-134.330399,-290.632385,-778.742432,-164.591537,-298.149200,-431.387085,-446.222137,,,,,,,,,,,,
5527,46.058000,-269.990875,-616.642700,-246.231491,-303.304962,-326.697296,-191.557343,-263.184998,-744.638916,-249.421494,-288.219696,-365.727936,-313.679810,-263.310852,-599.292908,-391.599915,-290.315430,-252.184891,-411.710999,-323.719666,-401.115326,-131.061340,-290.143433,-773.184326,-159.556091,-297.528137,-428.543304,-443.368164,,,,,,,,,,,,
5528,46.067000,-269.457520,-612.853271,-243.573593,-303.039307,-323.450867,-188.230164,-262.722473,-740.919373,-245.112427,-287.844666,-362.716766,-310.230621,-262.610840,-596.521973,-389.008881,-290.032867,-249.444138,-408.545624,-323.426636,-397.765961,-127.695663,-289.251923,-767.696228,-155.274307,-296.993195,-425.682465,-440.477295,,,,,,,,,,,,
5529,46.075000,-269.016479,-609.237000,-240.930939,-302.584930,-320.234161,-184.946335,-262.407471,-737.223206,-240.943115,-287.434570,-359.965149,-306.859467,-262.090759,-593.940613,-386.459259,-289.773041,-246.803391,-405.321106,-322.988403,-395.122375,-125.100838,-289.469238,-762.716187,-150.317902,-296.634644,-422.996918,-437.655396,,,,,,,,,,,,
5530,46.083000,-268.555267,-605.722107,-238.310059,-302.431793,-316.125854,-182.489929,-262.119781,-733.839600,-236.962006,-287.118408,-357.570007,-303.844055,-261.816589,-591.340698,-383.908630,-289.442291,-244.314392,-402.162659,-322.749756,-392.332153,-124.333168,-288.770447,-757.621704,-146.249588,-296.359375,-420.392761,-434.758575,,,,,,,,,,,,
5531,46.092000,-268.313995,-602.349731,-235.595016,-302.604645,-311.342773,-180.958328,-261.956329,-730.447144,-233.108932,-287.145111,-355.385132,-301.113892,-261.624359,-589.003174,-381.355194,-289.198914,-241.791977,-399.159698,-322.783813,-388.861847,-124.483429,-289.149780,-753.083069,-141.632675,-296.212585,-417.942688,-431.988007,,,,,,,,,,,,
5532,46.100000,-268.080383,-599.030518,-232.948471,-303.117279,-307.412170,-179.142334,-261.890717,-727.079041,-229.451599,-287.213531,-353.382141,-298.682068,-261.644348,-586.576172,-378.736176,-289.027405,-239.457626,-396.273438,-322.891022,-385.879395,-124.098160,-288.398285,-748.975830,-138.209320,-296.210052,-415.529480,-429.147125,,,,,,,,,,,,
5533,46.108000,-267.995422,-595.967468,-230.125595,-303.186737,-303.970551,-177.411301,-261.984192,-724.064026,-227.496490,-286.797058,-351.878510,-296.885376,-261.756775,-584.256714,-376.025299,-289.057465,-237.013046,-393.540375,-322.961487,-383.300873,-123.541946,-288.394196,-746.757019,-136.426224,-296.320251,-413.151886,-426.365479,,,,,,,,,,,,
